Identifier,nBM,nHet,ZM1V,DBI,MAXDN,MAXDP,DELS,CIC0,J_D/Dt,SM1_Dz(Z),SM1_Dz(e),HyWi_B(s),SpMax4_Bh(m),SpMax5_Bh(m),SpMax3_Bh(s),SpMax7_Bh(s),P_VSA_v_2,P_VSA_s_6,Eta_F_A,Eig02_AEA(dm),Eig03_AEA(dm),Eig04_AEA(dm),nHAcc,Uc,nBM,nHet,ZM1V,DBI,MAXDN,MAXDP,DELS,CIC0,J_D/Dt,SM1_Dz(Z),SM1_Dz(e),HyWi_B(s),SpMax4_Bh(m),SpMax5_Bh(m),SpMax3_Bh(s),SpMax7_Bh(s),P_VSA_v_2,P_VSA_s_6,Eta_F_A,Eig02_AEA(dm),Eig03_AEA(dm),Eig04_AEA(dm),nHAcc,Uc
ETUNIQ,0.15517241379310345,0.11111111111111112,0.17680744452397995,0.3400058659627511,0.19780319535221502,0.35203872903313776,0.04718849298265074,0.5534612176814012,0.2813741573033708,0.5504454611124489,0.6115508021390375,0.5410404624277458,0.272078501338091,0.2831892784306108,0.34956183057448875,0.4855034264628361,0.14472057337225588,0.08641758765730634,0.5256301331067685,0.6303110773899849,0.646849593495935,0.6731046411069472,0.05263157894736842,0.64514830224131,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
EWETIK,0.2471264367816092,0.4,0.47888332140300643,0.35921689397272333,0.6978031953522151,0.8102413746079367,0.40441267624932303,0.5376146788990825,0.14431011235955055,0.7633036359258367,0.8455614973262031,0.8388439306358382,0.29646149271483796,0.31125570554530446,0.9863680623174294,0.996309963099631,,,0.7833474936278675,0.5500758725341426,0.6258468834688347,0.6637359469587777,0.39473684210526316,0.7326533351228023,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
EZETOU,0.1724137931034483,0.15555555555555556,0.21546170365068001,0.37028889866549347,0.1723856209150327,0.50163643801991,0.09620717329035709,0.5938281901584652,0.2564584269662922,0.5083072477726944,0.6763636363636363,0.6152601156069366,0.26514025175934186,0.2721180926483442,0.8183057448880233,0.5162098049551924,0.27890589327765153,0.17127871532448954,0.583404134806004,0.5677162367223065,0.6043360433604337,0.6357739982703949,0.15789473684210525,0.664877197691585,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
EZUKAM,0.11494252873563218,0.26666666666666666,0.2741589119541875,0.302317055286699,0.04693173565722586,0.1016637119869085,0.016205803096637807,0.5132610508757297,0.07473707865168538,0.810016855285336,0.6207486631016043,0.5033526011560692,0.3025076816334622,0.2998931727687676,0.25861733203505355,0.4500527148128622,0.0,0.0,0.3879920702350609,0.8529969650986342,0.8528116531165312,0.879792447391179,0.0,0.5894510803918938,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FABMAZ,0.41379310344827586,0.15555555555555556,0.3543307086614173,0.3196216454025517,0.2254901960784314,0.25692076912586936,0.06124765925239621,0.7164303586321934,0.09892921348314607,0.5326270166144955,0.5439572192513369,0.6691329479768786,0.2988403211418375,0.2984364377974167,0.30555014605647524,0.5378228782287822,,,0.7878787878787878,0.49051593323216985,0.5745257452574526,0.6053617757278755,0.02631578947368421,0.8307609716816536,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FEDVEP,0.3908045977011494,0.044444444444444446,0.28418038654259126,0.2644082710074791,0.16557734204793031,0.677962634665212,0.07462988457749098,0.6793994995829858,0.3090573033707865,0.3922465687454852,0.57475935828877,0.6471676300578035,0.2922985429675885,0.31028454889773716,0.38792599805258043,0.5603584607274645,0.12900362718490432,0.08563935766224477,0.7595581988105353,0.4825493171471927,0.5784214092140921,0.6400980109541655,0.05263157894736842,0.8198899476580326,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FEFKUW,0.14942528735632182,0.044444444444444446,0.16750178954903364,0.5236105000733245,0.11265432098765435,0.04316105277512614,0.041200420192740596,0.7329441201000834,0.14185955056179775,0.48446905851191907,0.45304812834224595,0.5477456647398846,0.2724749727425909,0.28707390502087987,0.29367088607594927,0.48168160253031095,0.0,0.0,0.5177003681676579,0.5263657056145674,0.5909552845528455,0.6556644566157394,0.0,0.6381693732384915,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FEFSIU,0.3275862068965517,0.15555555555555556,0.26127415891195416,0.23185217773867137,0.06581336238198984,0.1190508659484522,0.030341634967343715,0.5764804003336114,0.09992134831460675,0.5925836744522033,0.6104812834224599,0.5720231213872833,0.3115274060858361,0.3091191609206565,0.34995131450827655,0.5151555086979442,0.09523027750273193,0.056751187779915876,0.610308694420844,0.4690819423368741,0.5401422764227642,0.5975785528970885,0.05263157894736842,0.7862031942021206,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FEXLOL,0.07471264367816091,0.11111111111111112,,,0.12109658678286131,0.03961543706532115,0.02258535980634595,0.5806505421184319,0.1355696629213483,0.3014688177221286,0.48919786096256684,0.4275144508670521,0.2367925463375954,0.25823055258813243,0.23933787731256084,0.4526884554559831,,,0.47578589634664403,0.4622534142640364,0.5123644986449865,0.5550590948400115,0.05263157894736842,0.5109381291101865,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FEZDOE,0.017241379310344827,0.4,0.24266284896206156,0.29784425868895736,0.30936819172113295,0.26496658939042683,0.09069703711920032,0.630859049207673,0.09265505617977526,0.7902720924632796,0.6693048128342245,0.5412716763005783,0.29943502824858753,0.29775662814411963,0.28763388510223953,0.49117026884554565,,,0.3523081280090626,0.5295902883156296,0.636009485094851,0.5471317382530989,0.23684210526315788,0.2684203462622467,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FIMZEI,0.21839080459770116,0.08888888888888889,0.2211882605583393,0.27438040768441124,0.1579520697167756,0.43195145233874266,0.054975760620632516,0.6046705587989991,0.09531235955056178,0.49193354201781847,0.6027807486631016,0.5893641618497112,0.2930914857765884,0.30008740409828105,0.35540408958130476,0.5440168687401161,0.13701729454075323,0.08563935766224477,0.5879354290569243,0.5402124430955992,0.6402439024390244,0.6646007494955318,0.07894736842105263,0.7093007649979869,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FODZOP,0.16091954022988506,0.26666666666666666,0.23765211166785968,0.5437747470303564,0.4975490196078432,0.39444974771580527,0.08885869387914892,0.7067556296914095,0.09176516853932584,0.6152179147604142,0.6399999999999999,0.6034682080924856,0.2787193973634652,0.296202777508012,0.30963972736124645,0.5086979441222983,,,0.598980458793543,0.6553490136570561,0.5665650406504066,0.6359181320265206,0.21052631578947367,0.6519930210709973,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FOLXEJ,0.1724137931034483,0.26666666666666666,0.2448103078024338,0.35547734271887377,0.45570079883805376,0.49120414564298376,0.1376408526519773,0.54278565471226,0.16223932584269662,0.6725258849024801,0.7313368983957219,0.6529479768786126,0.27713351174546536,0.28862775565698745,0.8769230769230771,0.5426989984185555,0.3527014062395789,0.22638318886977843,0.6445766071934296,0.7137708649468892,0.8003048780487805,0.6106947247045258,0.23684210526315788,0.664877197691585,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FUFCUG,0.29310344827586204,0.08888888888888889,0.21975662133142448,0.29784425868895736,0.19262890341321715,0.05563889267693986,0.03446037204021845,0.636697247706422,0.13405393258426967,0.5545388875511679,0.46160427807486626,0.5648554913294794,0.28764000396471406,0.28746236767990674,0.30340798442064276,0.533605693199789,0.0,0.0,0.6610025488530162,0.4222306525037936,0.5201558265582656,0.574949553185356,0.0,0.7649979868474032,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FUMPOU,0.29885057471264365,0.17777777777777778,0.43163922691481743,0.4399472063352398,0.1260893246187364,0.09245874812491478,0.07530030079014505,0.7447873227689741,0.30712921348314604,0.7840115579099447,0.6545454545454545,0.664277456647399,0.5788482505699276,0.5933767116635913,0.3178188899707888,0.5192409066947812,0.0,0.0,0.5318606627017841,0.5813732928679818,0.682249322493225,0.734938022484866,0.0,0.7687558716950745,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FUPSUG,0.40229885057471265,0.22222222222222224,0.4137437365783822,0.4337879454465465,0.27559912854030505,0.16303013773353334,0.08467470948630784,0.7182652210175146,0.26634494382022467,0.45629665302191186,0.6271657754010694,0.6978034682080925,0.2865497076023392,0.30212683305817223,0.3507302823758519,0.5442804428044281,,,0.7731520815632965,0.5870637329286796,0.5575880758807588,0.6278466416834823,0.05263157894736842,0.8253925647564087,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
FUVFUY,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632,0.14942528735632182,0.11111111111111112,0.12884753042233357,0.34389206628537916,0.2684277414669572,0.21137324423837447,0.03419285802835648,0.5060884070058381,0.0787449438202247,0.599084998796051,0.43978609625668447,0.4591907514450868,0.2666270195262167,0.28746236767990674,0.2880233690360272,0.43054823405376913,,,0.5805720758991787,0.46965098634294383,0.5071138211382115,0.48284808302104354,0.02631578947368421,0.6381693732384915
FUXQOG,0.005747126436781609,0.08888888888888889,0.06513958482462419,0.11592608886933568,0.12200435729847497,0.08495840720032728,0.010553754004554263,0.4065054211843202,0.06714719101123597,0.5352757043101373,0.5501604278074866,0.26404624277456645,0.26127465556546736,0.21880159269690197,0.20993184031158707,0.37822878228782286,,,0.2704616256018125,0.3541350531107739,0.36399051490514905,0.40386278466416836,0.05263157894736842,0.13421017313112335,0.005747126436781609,0.11111111111111112,0.08518253400143164,0.1269980935621059,0.12808641975308643,0.08639029046774853,0.01288308332735233,0.39065888240200164,0.07094606741573034,0.5993257885865639,0.5724064171122994,0.28393063583815037,0.27634056893646547,0.2788190735165582,0.2109055501460564,0.37822878228782286,,,0.23534409515717924,0.36551593323216997,0.4163279132791328,0.4482559815508792,0.05263157894736842,0.13421017313112335
GAQGOV,0.09770114942528735,0.2,0.20830350751610593,0.4049714034315882,0.41784676833696444,0.4594299740897314,0.09304920300398661,0.5496246872393661,0.21082247191011236,0.6205152901516977,0.6930481283422459,0.5743352601156069,0.2623649519278422,0.26473730212683305,0.36299902629016556,0.5025039536109648,0.2411539270561316,0.2370485159136965,0.5615972812234494,0.5208649468892261,0.6156842818428184,0.6764197174978379,0.18421052631578946,0.5596564219567843,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
GAQMIX,0.1781609195402299,0.13333333333333333,0.20973514674302074,0.40159847484968475,0.33941539578794483,0.27935360698213557,0.05439342828993299,0.6552126772310258,0.15060224719101123,0.5184204189742355,0.5097326203208555,0.5639306358381504,0.2768361581920904,0.2937748858890939,0.2995131450827653,0.4783869267264102,,,0.5700934579439252,0.5688543247344462,0.57909891598916,0.6344767944652637,0.05263157894736842,0.6710508656556168,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
